-0.034176711	0.001958984	0.006002175
0.01431487	-0.002831783	0.006132673
0.007402386	-0.000126219	0.00206795
0.008198733	-0.006691628	0.002762043
-0.019219224	-0.018677939	-0.000427489
-0.020692143	-0.002527526	0.001035456
0.021365309	0.004327978	0.002056626
0.016587329	-0.001446687	-0.000699958
-0.011186285	-0.003331151	0.002370769
0.000313129	0.004430973	-0.002645865
-0.025901878	0.001623431	-0.002760667
0.010700889	-0.003877346	-0.00116223
0.019609582	-0.006337198	0.006961469
0.018743119	-0.012397457	-7.00876E-05
-0.001725468	0.005278889	0.004565192
-0.010928594	0.000209626	0.002600355
0.016396908	0.000893488	0.002047483
-0.002327506	-0.010340929	0.001261112
0.011115584	-0.014823928	-0.006499685
-0.000860619	0.004704835	-0.000429949
0.025210897	-0.006709051	0.001556938
-0.012336078	0.00589289	0.000112875
-0.002076037	0.001477059	0.006000873
-0.000875932	-0.013385103	-0.001089323
0.0042216	-0.021270504	0.001075946
0.002766222	0.000592414	-0.000105355
-0.00106958	0.009650315	0.003950281
0.00487408	0.009982707	0.001239387
-0.013678861	-0.003324025	-0.000414915
0.000942563	0.001494977	0.00265057
-8.14606E-05	0.004332487	-0.005944189
0.015361663	-0.011985276	0.00131978
0.006857161	-0.008341188	0.002233372
0.005921809	0.005953847	0.000408139
0.014841647	-0.023348243	-0.000225461
0.015812075	-0.000693099	0.00080139
0.005724218	-0.01624923	0.002041007
-0.00259749	0.006233443	-0.002525254
0.003910742	-0.000829439	-0.003821632
-0.019978797	0.014507501	0.002133014
-0.009788265	-0.017678564	0.004542112
0.018013467	-0.010174045	0.005753387
-0.010056146	0.008044686	-0.000429168
0.006087811	-0.006723739	-0.000492529
-0.01945117	-0.034279492	-0.001591895
-0.029691589	0.011409679	-0.001807155
-0.009641763	-0.010384176	0.003865211
-0.005111769	0.000582854	0.002671138
-0.004021568	-0.00589171	-0.004235938
0.003815401	0.015941222	0.003851845
-0.000536581	-0.005020257	0.00330297
0.003148529	-0.003104061	0.000570728
-0.010410359	-0.001555658	0.000419497
-0.008155404	-0.004929315	-0.00533355
0.020978712	-0.004749563	-0.001550756
-0.006595525	0.000617316	-0.001124391
0.006395113	-0.001933349	0.001182653
-0.003641224	-0.004271414	0.002896953
-0.003618894	0.011005696	0.005932853
0.004213493	0.017351011	0.001730379
0.014609821	0.002058011	0.000156118
0.001603588	0.00709709	-0.003747721
-0.00324927	-0.004137	0.000246215
0.005807194	0.006083732	0.003711247
0.006604115	0.000527596	-0.004782914
0.002583901	0.005424496	0.002686893
0.013364765	-0.001311174	-0.001662888
0.003110543	0.018060682	-0.0052195
0.004494528	0.006005632	-0.004489624
0.000608553	-0.003086261	-0.002967804
0.017518876	-0.015411585	-0.00079014
-0.002671621	-0.018516912	0.00660356
-0.019582756	-0.017325228	-0.001404918
-0.000106514	-0.006875612	0.003606093
-0.01483694	0.003328271	-0.001505831
-0.001378381	-0.025881072	0.019368669
-0.004911417	0.008919687	0.002672593
0.012990995	-0.005406368	0.000454001
0.007411223	-0.024272315	0.003765307
0.00732056	0.000598121	-0.001651603
-0.022050355	-0.013385409	0.002034441
0.006299475	-0.002771727	0.000423593
-0.024870552	-0.025772323	0.002163995
-0.0062857	0.021096506	0.000324619
-0.001207719	0.000470863	0.005873854
-0.002812144	-0.009572308	0.000140716
0.011239532	0.019861316	-0.000663253
0.01409383	-0.002093601	-0.001572606
0.001964584	-0.004503664	0.00191648
0.013581986	0.005900432	0.000861446
0.001724313	-0.00449241	-0.000491889
0.00813435	0.02379001	-0.023591825
0.010229734	-0.007596427	0.002413641
0.005674024	0.001388699	0.013071516
0.016178105	-0.014897629	0.007756914
0.015308551	-0.006410468	0.002575062
0.00550234	-0.013321407	0.005302369
-0.026332008	-0.023804868	0.001482388
0.019683058	-0.003511655	0.002177736
0.016321887	-0.016606951	-0.002516058
-0.019922297	-0.007976741	0.000477802
-0.002305611	-0.001024329	0.004153324
0.000231212	-0.017504059	0.00213832
-0.007767228	-0.001136385	-0.000963162
0.0028079	0.015265961	-0.001544559
-0.024478938	-0.029227913	0.001091159
0.006818925	-0.01092664	0.0023564
-0.019600431	0.026012505	-0.0022577
0.000185006	0.009008238	-0.003753126
-0.000410611	0.006634071	0.006499084
-0.013908678	-0.024068653	-1.85054E-05
0.014400346	-0.019243389	-0.000736705
-0.000901597	0.003529762	0.003841461
-0.007748442	-0.005522275	0.001190034
-0.009784468	-0.009123504	-0.002016148
0.000186786	-0.019087552	0.001279165
0.004883321	-0.002262366	0.002512048
-0.002340923	0.005412712	0.003885568
0.00867717	-0.002807327	0.001957085
0.017797157	0.008200184	-0.006019378
0.005610213	-0.000990295	0.00655588
-0.010653111	0.022338191	-0.007028236
0.023816281	-0.001636692	0.001649279
0.005853456	0.014896124	0.000623322
-0.018755832	-0.024984694	0.001631314
0.019267155	-0.00425299	-0.007105511
-0.01658985	-0.019806597	0.007312368
-0.005569341	0.008564834	0.001724148
0.008649552	0.003231542	0.00214563
0.008074426	-0.003102541	0.004490173
0.007218465	0.001900017	0.003720341
0.004881117	0.002108675	0.003763
-0.013082937	0.002688893	-0.000791273
0.013848021	-0.006512368	0.000421335
-0.007804838	0.02174899	0.001602961
0.001588201	-0.01251926	0.002442043
-0.010724812	-0.012801809	0.002636446
0.014228278	-0.002840173	0.000725389
0.012208452	0.018691819	0.001049976
0.014507188	0.002698092	-6.84925E-05
-0.007794982	0.016669661	-0.002345376
0.014847547	-0.001503242	-0.000412219
0.015571699	-0.007594759	0.001016825
-0.013309815	-0.008186164	0.002007667
0.021512984	-0.012471416	-0.000154416
0.015226328	-0.026007554	-0.000136797
-0.000942591	0.008471522	0.003389091
0.007963005	-0.012975025	0.001789459
-0.01549886	0.012659014	-0.005262285
0.008996194	-0.000602764	-0.000493055
-0.019895441	0.022902973	-0.022773841
0.008659251	-0.004581972	0.000645038
-0.008745546	-0.031707326	0.014935462
0.006341024	-0.010376223	0.003194333
-0.006943743	-0.011844546	0.002462261
0.007514725	0.016223855	-0.017133677
0.027276925	-0.002063143	0.004495517
-0.015070273	-0.014377208	0.005666636
0.00241217	-0.007221481	0.010492939
0.005683877	0.013751848	-0.003402065
-0.018035764	-0.002858618	0.000442919
0.009601231	-0.006159628	0.00579246
-0.01926487	-0.009182761	0.000915184
-0.000882747	-0.000580154	-0.0013325
-0.00895344	-0.004676403	0.003240139
0.017132011	0.005468655	0.004657165
-0.008281244	0.005554777	0.00399604
0.019622852	0.019801893	-0.010866265
-0.002215849	0.009429014	0.003009782
0.000665442	-0.003421388	0.001331009
-0.014922634	-0.016121888	-0.002302256
0.009779106	-0.005652884	0.00822349
-0.003656041	0.004681104	0.002297889
0.0015786	0.018893579	0.001470669
0.004923082	0.005670415	0.001303003
-0.001488388	-0.001120068	0.002608456
-0.003835474	0.003040467	0.001195809
-0.007896225	-0.001537396	0.000780785
0.002013483	0.013110379	0.003497158
-0.00397965	0.004833656	0.001919372
-0.001986241	0.0025306	0.00162934
0.012824125	0.020419947	-0.002915153
-0.00979169	0.00234967	0.000909817
0.006574338	0.001111564	0.002859685
-0.001343731	-0.012636906	0.003242279
0.004167088	-0.004109037	0.001483078
-0.02351033	0.001594581	0.001496955
0.00072848	-0.004575451	0.000698601
-0.005451157	-0.003093932	0.000233148
0.014572985	-0.002184098	0.003970993
-0.018291061	-0.009678717	-0.001794324
0.004262213	0.004885605	-0.003524184
0.027709608	-0.00416854	0.002162206
0.005412834	-0.000743251	0.002526792
-0.007457677	-0.006337545	0.000725691
0.01623974	-0.003591663	0.002937666
0.004110296	0.004566876	-0.000782648
-0.002633227	0.003725642	-0.001667954
0.006859097	-0.006225588	0.002240882
-0.008157206	-0.007483646	0.001185555
0.004887244	3.70984E-06	0.001495135
0.011861527	-0.001570996	-0.005671586
0.012152096	-0.000699765	-0.000187296
0.004642198	-0.009529332	0.000320047
0.003721459	0.004096549	0.000349954
